Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
15;1109415;Поступление зарплаты на счет;Покупка бытовой техники;1;0.24;мужской;1;0;высшее;рабочий;>250;0;28;27;Другое;ООО;гражданский брак;2;1;1;0;0;0.1777777778;0;0;0;0;0.2;1;4;37;5;0;1;8;70;1;1;0;0;0;0;0
15;1109435;2НДФЛ;Ремонт;0;0.56;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109455;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.18;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109475;Поступление зарплаты на счет;Покупка земли;0;0.45;мужской;2;0;высшее;специалист;>250;0;77;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109495;2НДФЛ;Ремонт;1;0.49;мужской;2;0;высшее;специалист;< 50;1;23;40;Другое;Государственное предприятие;разведен / разведена;2;1;0;0;0;0.4054054054;0;0;0;0;0.4;2;3;44;5;1;2;10;58;1;0;0;0;0;0;0
15;1109515;Форма банка (без печати работодателя);Ремонт;1;0.48;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109535;Форма банка (без печати работодателя);Отпуск;1;0.43;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;218;37;Торговля;ООО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0.2;2;8;148;10;1;3;9;90;0;0;0;0;0;0;0
15;1109555;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.22;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109575;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;0;14;31;Торговля;ООО;холост / не замужем;2;2;2;2;0;0;0;1;1;1;0.2222222222;2;7;185;9;1;1;0;102;0;0;0;0;0;0;0
15;1109595;Поступление зарплаты на счет;Покупка бытовой техники;0;0.19;мужской;0;0;среднее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109615;Форма банка (без печати работодателя);Покупка автомобиля;0;0.17;женский;0;0;высшее;менеджер среднего звена;>250;0;24;29;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109635;2НДФЛ;Покупка автомобиля;0;0.17;мужской;1;0;высшее;менеджер высшего звена;>250;0;121;30;Торговля;ООО;женат / замужем;0;0;0;0;0;0.015625;1;1;1;0;0.2222222222;2;7;63;9;2;0;2;100;1;1;0;0;0;0;0
15;1109655;2НДФЛ;Ремонт;1;0.48;мужской;1;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109675;Форма банка (без печати работодателя);Отпуск;1;0.16;мужской;5;0;среднее-специальное;менеджер среднего звена;< 50;0;87;41;Торговля;ООО;женат / замужем;1;1;1;1;0;0.25;0;0;0;0;0.5;1;1;9;2;1;0;82;102;1;0;0;0;0;0;0
15;1109695;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.42;мужской;2;0;среднее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109715;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;высшее;рабочий;>250;1;148;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109735;Форма банка (без печати работодателя);Покупка автомобиля;1;0.44;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109755;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;0;0;среднее-специальное;специалист;>250;0;6;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109775;Форма банка (без печати работодателя);Отпуск;0;0.58;мужской;1;0;высшее;специалист;< 50;0;6;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109795;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.08;мужской;0;0;высшее;менеджер высшего звена;< 50;0;10;24;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109815;Форма банка (без печати работодателя);Ремонт;1;0.14;мужской;1;0;высшее;рабочий;< 50;0;34;34;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109835;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.59;женский;0;0;высшее;рабочий;>250;1;77;27;Другое;ЗАО;женат / замужем;1;0;0;0;0;0;0;0;0;0;1;2;0;17;2;0;0;7;8;0;0;0;0;0;0;0
15;1109855;Форма банка (без печати работодателя);Покупка автомобиля;1;0.22;мужской;0;0;высшее;специалист;>250;0;17;28;Другое;ОАО;женат / замужем;2;1;1;1;1;0;0;1;1;0;0.1666666667;1;5;42;6;0;0;2;75;0;0;0;0;0;0;0
15;1109875;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.51;мужской;0;0;среднее-специальное;рабочий;>250;0;15;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109895;Форма банка (без печати работодателя);Ремонт;0;0.47;мужской;1;0;высшее;рабочий;>250;0;48;41;Торговля;ООО;разведен / разведена;4;1;1;0;0;0.1162790698;0;1;0;0;0.3;3;7;76;10;2;0;4;94;1;0;0;0;0;0;0
15;1109915;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;0;0;высшее;менеджер высшего звена;>250;0;36;29;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0918918919;0;1;0;0;0.4;4;6;168;10;2;1;5;87;1;0;0;0;0;0;0
15;1109935;Форма банка (без печати работодателя);Ремонт;0;0.51;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109955;Поступление зарплаты на счет;Ремонт;1;0.42;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109975;2НДФЛ;Ремонт;0;0.44;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;3;29;26;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1109995;Поступление зарплаты на счет;Ремонт;1;0.46;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;91;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110015;Форма банка (без печати работодателя);Ремонт;1;0.27;женский;0;0;высшее;менеджер среднего звена;< 50;0;19;46;Торговля;ООО;гражданский брак;0;0;0;0;0;0.1111111111;1;0;0;0;0;1;1;16;2;1;0;10;69;1;0;0;0;0;0;0
15;1110035;Форма банка (без печати работодателя);Ремонт;1;0.37;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;58;39;Торговля;ООО;женат / замужем;2;0;0;0;0;0;0;1;1;0;0.4285714286;3;4;90;7;2;2;2;33;0;0;0;0;0;0;0
15;1110055;2НДФЛ;Ремонт;1;0.28;женский;0;0;высшее;специалист;>250;0;32;30;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110075;Форма банка (без печати работодателя);Обучение;1;0.3;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110095;Форма банка (без печати работодателя);Покупка автомобиля;1;0.23;мужской;0;0;среднее;вспомогательный персонал;< 50;0;8;49;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110115;2НДФЛ;Покупка автомобиля;1;0.29;мужской;0;0;второе высшее;менеджер среднего звена;>250;0;10;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110135;2НДФЛ;Отпуск;1;0.32;мужской;2;0;незаконченное высшее;менеджер среднего звена;>250;0;22;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110155;Свободная форма с печатью работодателя;Ремонт;1;0.17;мужской;0;0;высшее;менеджер среднего звена;< 50;0;14;45;Торговля;ООО;женат / замужем;2;1;1;0;0;0;1;0;0;0;0.3333333333;1;2;35;3;1;0;25;89;0;0;0;0;0;0;0
15;1110175;2НДФЛ;Ремонт;1;0.11;мужской;1;0;высшее;специалист;>250;0;17;43;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110195;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;среднее-специальное;специалист;>250;1;30;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110215;Поступление зарплаты на счет;Покупка автомобиля;0;0.29;мужской;1;0;высшее;рабочий;>250;0;183;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110235;2НДФЛ;Покупка недвижимости/ строительство;1;0.27;мужской;1;0;среднее;рабочий;>250;3;93;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110255;2НДФЛ;Покупка автомобиля;1;0.24;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;121;41;Другое;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
15;1110275;2НДФЛ;Ремонт;0;0.53;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;37;40;Торговля;ООО;женат / замужем;3;2;2;1;1;0;0;0;0;0;1;1;0;1;1;0;0;21;21;0;0;0;0;0;0;0
15;1110295;2НДФЛ;Ремонт;0;0.57;женский;0;0;высшее;вспомогательный персонал;>250;0;67;52;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110315;2НДФЛ;Покупка недвижимости/ строительство;1;0.38;мужской;2;0;высшее;рабочий;< 50;0;72;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110335;2НДФЛ;Обучение;1;0.48;женский;1;0;среднее-специальное;специалист;>250;3;66;35;Торговля;ЗАО;женат / замужем;4;4;4;4;3;0.0471698113;0;0;0;0;0.3;3;7;101;10;1;0;6;102;1;0;0;0;0;0;0
15;1110355;2НДФЛ;Ремонт;0;0.36;мужской;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110375;2НДФЛ;Ремонт;1;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;9;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1110395;Поступление зарплаты на счет;Отпуск;0;0.54;женский;0;0;высшее;вспомогательный персонал;>250;0;30;25;Другое;ЗАО;холост / не замужем;1;1;1;0;0;0.1764705882;0;0;0;0;0.6666666667;2;1;28;3;1;1;9;14;1;1;0;0;0;0;0
15;1110415;Поступление зарплаты на счет;Ремонт;1;0.41;женский;0;0;высшее;вспомогательный персонал;>250;0;25;25;Торговля;ОАО;холост / не замужем;0;0;0;0;0;0.2857142857;0;0;0;0;0;0;1;5;1;0;0;46;46;1;0;0;0;0;0;0
15;1110435;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;менеджер среднего звена;>250;0;15;44;Торговля;ООО;холост / не замужем;2;0;0;0;0;0;1;0;0;0;0.75;3;1;89;4;2;0;10;62;0;0;0;0;0;0;0
